id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
591753;1318071.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055635.0;Automóvel;CHEV/TRACKER 12T A PR;2023.0;Condutor;Ileso;35.0;Masculino;1.0;0.0;0.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
591753;1318071.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055635.0;Automóvel;CHEV/TRACKER 12T A PR;2023.0;Condutor;Ileso;35.0;Masculino;1.0;0.0;0.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
591753;1318071.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055635.0;Automóvel;CHEV/TRACKER 12T A PR;2023.0;Condutor;Ileso;35.0;Masculino;1.0;0.0;0.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
591753;1318073.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055636.0;Motocicleta;HONDA/CG 150 FAN ESI;2011.0;Condutor;Lesões Graves;36.0;Masculino;0.0;0.0;1.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
591753;1318073.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055636.0;Motocicleta;HONDA/CG 150 FAN ESI;2011.0;Condutor;Lesões Graves;36.0;Masculino;0.0;0.0;1.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
591753;1318073.0;2024-04-04;quinta-feira;11:05:00;BA;242.0;2.0;BARREIRAS;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;1055636.0;Motocicleta;HONDA/CG 150 FAN ESI;2011.0;Condutor;Lesões Graves;36.0;Masculino;0.0;0.0;1.0;0.0;-12.10445227;-44.96635437;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
583755;;2024-02-27;terça-feira;18:30:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Sim;Demais falhas mecânicas ou elétricas;1;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1040916.0;Semireboque;SR/GUERRA AG GR;2004.0;;;;;;;;;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
619764;1387068.0;2024-08-07;quarta-feira;19:00:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Não;Reação tardia ou ineficiente do condutor;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;;;NA/NA;;Pedestre;Óbito;57.0;Feminino;0.0;0.0;0.0;1.0;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
619764;1387070.0;2024-08-07;quarta-feira;19:00:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Não;Reação tardia ou ineficiente do condutor;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1110580.0;Caminhão-trator;Não Informado/Não Informado;0.0;Condutor;Ileso;;Ignorado;1.0;0.0;0.0;0.0;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
619764;1387068.0;2024-08-07;quarta-feira;19:00:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Sim;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;;;NA/NA;;Pedestre;Óbito;57.0;Feminino;0.0;0.0;0.0;1.0;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
583755;1299566.0;2024-02-27;terça-feira;18:30:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Sim;Demais falhas mecânicas ou elétricas;1;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1040915.0;Caminhão-trator;M.BENZ/ACTROS 2651S6X4;2018.0;Condutor;Ileso;53.0;Masculino;1.0;0.0;0.0;0.0;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
619764;1387070.0;2024-08-07;quarta-feira;19:00:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Sim;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1110580.0;Caminhão-trator;Não Informado/Não Informado;0.0;Condutor;Ileso;;Ignorado;1.0;0.0;0.0;0.0;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
583755;;2024-02-27;terça-feira;18:30:00;BA;242.0;140.0;RAFAEL JAMBEIRO;Sim;Demais falhas mecânicas ou elétricas;1;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1040917.0;Semireboque;SR/GUERRA AG GR;2004.0;;;;;;;;;-12.57095596;-39.52842794;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
638258;;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146047.0;Semireboque;SR/RANDON SR CA;2005.0;;;;;;;;;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1433197.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Não;Condutor Dormindo;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;;;NA/NA;;Testemunha;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1433197.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;;;NA/NA;;Testemunha;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1431968.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146049.0;Caminhão-trator;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1431967.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146046.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Lesões Leves;49.0;Masculino;0.0;1.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1431967.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Não;Condutor Dormindo;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146046.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Lesões Leves;49.0;Masculino;0.0;1.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;1431968.0;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Não;Condutor Dormindo;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146049.0;Caminhão-trator;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146048.0;Semireboque;SR/RANDON SR CA;2005.0;;;;;;;;;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Não;Condutor Dormindo;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146047.0;Semireboque;SR/RANDON SR CA;2005.0;;;;;;;;;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
638258;;2024-10-29;terça-feira;14:30:00;BA;242.0;142.0;RAFAEL JAMBEIRO;Não;Condutor Dormindo;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1146048.0;Semireboque;SR/RANDON SR CA;2005.0;;;;;;;;;-12.5457604;-39.5617739;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412546.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);2;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130749.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412545.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);1;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Passageiro;Ileso;64.0;Feminino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412544.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);2;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Condutor;Ileso;72.0;Masculino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412545.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);3;Queda de ocupante de veículo;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Passageiro;Ileso;64.0;Feminino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412545.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);2;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Passageiro;Ileso;64.0;Feminino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412546.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);1;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130749.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412544.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);3;Queda de ocupante de veículo;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Condutor;Ileso;72.0;Masculino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412544.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);1;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130748.0;Camioneta;FORD/ECOSPORT XLT;2007.0;Condutor;Ileso;72.0;Masculino;1.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
630331;1412546.0;2024-09-24;terça-feira;20:25:00;BA;242.0;144.0;RAFAEL JAMBEIRO;Sim;Deixar de acionar o farol da motocicleta (ou similar);3;Queda de ocupante de veículo;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1130749.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-12.539521;-39.584331;SPRF-BA;DEL02-BA;UOP02-DEL02-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;4;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315436.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315439.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315438.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Não;Ingestão de álcool pelo condutor;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053618.0;Caminhonete;VW/SAVEIRO CS RB MPI;2023.0;Passageiro;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
590675;1315434.0;2024-03-29;sexta-feira;21:30:00;BA;242.0;145.0;RAFAEL JAMBEIRO;Sim;Ultrapassagem Indevida;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1053619.0;Motocicleta;YAMAHA/FACTOR YBR125 K;2011.0;Condutor;Óbito;57.0;Masculino;0.0;0.0;0.0;1.0;-12.54526158;-39.56347315;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
